property_type,rooms,parking,bathroom,size,region,monthly_rent(RM),Gymnasium,Lift,Minimart,Sauna,Security,Swimming Pool
Condominium,3.0,1,2,1200.0,Kuala Lumpur,900.0,0,0,0,0,1,0
Condominium,3.0,1,2,1200.0,Kuala Lumpur,1720.0,0,0,0,0,0,0
Apartment,3.0,1,2,800.0,Kuala Lumpur,1350.0,0,0,0,0,0,0
Apartment,3.0,1,2,650.0,Kuala Lumpur,850.0,0,0,0,1,0,0
Condominium,3.0,1,3,1066.0,Kuala Lumpur,3000.0,0,0,0,0,1,0
Apartment,3.0,1,2,950.0,Kuala Lumpur,899.0,0,0,0,0,0,0
Condominium,1.0,1,1,780.0,Kuala Lumpur,1800.0,0,0,0,0,1,0
Condominium,1.0,1,2,1004.0,Kuala Lumpur,5200.0,0,0,0,0,0,1
Service Residence,3.0,2,2,1021.0,Kuala Lumpur,1900.0,0,0,0,0,0,0
Flat,3.0,1,2,750.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1500.0,0,0,0,0,1,0
Condominium,2.0,1,1,737.0,Kuala Lumpur,2400.0,0,0,0,0,0,0
Condominium,3.0,1,2,1500.0,Kuala Lumpur,3300.0,0,0,0,0,0,0
Condominium,3.0,1,2,1065.0,Kuala Lumpur,1900.0,0,0,0,0,0,0
Condominium,3.0,2,2,926.0,Kuala Lumpur,2000.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1400.0,0,0,0,0,1,0
Service Residence,2.0,1,1,710.0,Kuala Lumpur,2300.0,0,0,0,0,0,0
Service Residence,2.0,1,1,595.0,Kuala Lumpur,1100.0,0,0,0,0,1,0
Apartment,3.0,1,2,981.0,Kuala Lumpur,1500.0,0,0,1,0,0,0
Condominium,2.0,1,2,1278.0,Kuala Lumpur,3500.0,0,0,0,0,1,0
Flat,3.0,1,2,802.0,Kuala Lumpur,750.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1021.0,Kuala Lumpur,1900.0,0,0,0,0,0,0
Service Residence,3.0,2,2,940.0,Kuala Lumpur,3500.0,0,0,0,0,1,0
Condominium,3.0,1,2,1179.0,Kuala Lumpur,1200.0,0,0,0,0,1,0
Condominium,3.0,2,2,1060.0,Kuala Lumpur,2300.0,0,0,0,0,0,0
Condominium,3.0,1,2,945.0,Kuala Lumpur,1450.0,0,0,0,0,0,0
Condominium,2.0,1,2,1001.0,Kuala Lumpur,1500.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1200.0,0,0,0,0,1,0
Condominium,3.0,2,2,921.0,Kuala Lumpur,1799.0,0,0,0,0,0,0
Condominium,2.0,1,2,914.0,Kuala Lumpur,1999.0,0,0,0,0,0,0
Condominium,3.0,1,2,1200.0,Kuala Lumpur,1500.0,1,0,0,0,0,0
Apartment,2.0,1,1,750.0,Kuala Lumpur,950.0,0,0,0,0,0,0
Condominium,3.0,2,2,921.0,Kuala Lumpur,2300.0,0,0,0,0,0,0
Apartment,2.0,1,1,550.0,Kuala Lumpur,750.0,0,0,0,0,0,0
Condominium,3.0,1,2,1001.0,Kuala Lumpur,900.0,0,0,0,0,0,0
Condominium,3.0,1,2,950.0,Kuala Lumpur,1700.0,0,0,0,0,0,1
Condominium,3.0,2,2,947.0,Kuala Lumpur,1350.0,0,0,0,0,0,0
Apartment,3.0,1,2,770.0,Kuala Lumpur,1799.0,0,0,0,0,0,0
Service Residence,3.0,2,2,880.0,Kuala Lumpur,2199.0,0,0,0,0,0,0
Service Residence,3.0,1,2,948.0,Kuala Lumpur,1400.0,0,0,0,0,1,0
Service Residence,3.0,1,2,948.0,Kuala Lumpur,1400.0,0,0,0,0,1,0
Apartment,3.0,2,2,770.0,Kuala Lumpur,1350.0,0,0,1,0,0,0
Condominium,4.0,2,2,1000.0,Kuala Lumpur,2500.0,0,0,0,0,0,0
Service Residence,3.0,1,2,820.0,Kuala Lumpur,1500.0,0,0,0,0,1,0
Apartment,3.0,2,3,1216.0,Kuala Lumpur,2200.0,0,0,0,0,1,0
Condominium,3.0,1,2,1200.0,Kuala Lumpur,1500.0,0,0,0,0,0,0
Apartment,3.0,1,2,950.0,Kuala Lumpur,1300.0,0,0,0,0,0,1
Apartment,2.0,1,1,650.0,Kuala Lumpur,700.0,0,1,0,0,0,0
Condominium,3.0,2,2,978.0,Kuala Lumpur,2200.0,0,0,0,0,0,0
Service Residence,3.0,1,2,1000.0,Kuala Lumpur,1900.0,0,0,0,0,0,0
Service Residence,3.0,3,2,852.0,Kuala Lumpur,2699.0,0,0,0,0,0,0
Apartment,3.0,1,2,800.0,Kuala Lumpur,1000.0,0,0,0,0,0,0
Apartment,3.0,1,2,1054.0,Kuala Lumpur,1800.0,0,0,0,0,0,0
Condominium,3.0,2,2,921.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Condominium,3.0,2,2,1002.0,Kuala Lumpur,1800.0,0,0,1,0,0,0
Service Residence,3.0,2,2,950.0,Kuala Lumpur,1400.0,0,0,0,0,0,1
Condominium,4.0,1,2,1181.0,Kuala Lumpur,1700.0,0,0,0,0,0,0
Apartment,4.0,1,2,850.0,Kuala Lumpur,2000.0,0,0,0,0,0,1
Service Residence,2.0,1,2,1259.0,Kuala Lumpur,3300.0,0,0,0,0,0,0
Apartment,3.0,1,2,1000.0,Kuala Lumpur,1100.0,0,0,0,0,0,0
Condominium,3.0,2,5,2159.0,Kuala Lumpur,15000.0,0,0,0,0,0,0
Condominium,3.0,2,2,958.0,Kuala Lumpur,2200.0,0,0,0,0,0,1
Apartment,3.0,1,2,850.0,Kuala Lumpur,900.0,0,0,0,0,0,0
Service Residence,3.0,2,2,800.0,Kuala Lumpur,1900.0,0,0,0,0,0,0
Condominium,3.0,2,2,921.0,Kuala Lumpur,1600.0,0,0,0,0,0,1
Apartment,3.0,1,2,800.0,Kuala Lumpur,1000.0,0,0,0,0,1,0
Apartment,3.0,1,2,800.0,Kuala Lumpur,850.0,0,0,0,0,0,0
Apartment,3.0,1,2,800.0,Kuala Lumpur,1000.0,0,0,0,0,0,0
Condominium,3.0,1,2,1577.0,Kuala Lumpur,1900.0,0,0,0,0,1,0
Service Residence,1.0,1,1,500.0,Kuala Lumpur,1500.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1299.0,Kuala Lumpur,1650.0,0,0,0,0,0,1
Apartment,3.0,1,2,1003.0,Kuala Lumpur,2100.0,0,0,0,0,0,1
Apartment,2.0,1,1,726.0,Kuala Lumpur,1000.0,0,0,1,0,0,0
Apartment,2.0,1,1,726.0,Kuala Lumpur,950.0,0,0,1,0,0,0
Condominium,3.0,2,2,1075.0,Kuala Lumpur,1900.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1050.0,Kuala Lumpur,2100.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1350.0,0,0,0,0,1,0
Apartment,2.0,1,2,866.0,Kuala Lumpur,2200.0,0,0,0,0,0,0
Service Residence,2.0,1,2,775.0,Kuala Lumpur,3700.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1300.0,0,0,0,0,1,0
Condominium,4.0,2,2,1030.0,Kuala Lumpur,3000.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1600.0,0,0,0,0,1,0
Apartment,3.0,1,2,650.0,Kuala Lumpur,750.0,0,0,0,0,1,0
Service Residence,2.0,2,2,1100.0,Kuala Lumpur,1998.0,0,0,0,0,0,0
Condominium,3.0,2,2,1003.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Apartment,3.0,1,2,800.0,Kuala Lumpur,1550.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1100.0,0,0,0,0,1,0
Service Residence,2.0,2,2,1300.0,Kuala Lumpur,2900.0,0,0,0,0,0,0
Service Residence,2.0,1,2,866.0,Kuala Lumpur,2200.0,0,0,0,0,0,0
Condominium,3.0,2,2,1003.0,Kuala Lumpur,1900.0,0,0,0,0,0,0
Condominium,3.0,2,2,1075.0,Kuala Lumpur,2200.0,0,0,0,0,0,0
Apartment,2.0,1,1,600.0,Kuala Lumpur,1200.0,0,0,0,0,0,0
Condominium,3.0,2,2,1003.0,Kuala Lumpur,1350.0,0,0,0,0,0,0
Condominium,3.0,2,2,1075.0,Kuala Lumpur,1800.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1050.0,Kuala Lumpur,1500.0,0,0,0,0,1,0
Service Residence,3.0,2,2,1200.0,Kuala Lumpur,2200.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1300.0,0,0,1,0,0,0
Condominium,3.0,2,3,1100.0,Kuala Lumpur,1500.0,0,0,1,0,0,0
Condominium,3.0,1,2,851.0,Kuala Lumpur,1500.0,0,0,0,0,0,0
Flat,2.0,1,1,570.0,Kuala Lumpur,800.0,0,0,0,0,0,0
Condominium,3.0,1,2,800.0,Kuala Lumpur,1550.0,0,0,0,0,1,0
Apartment,4.0,1,2,1400.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Condominium,4.0,2,3,1200.0,Kuala Lumpur,2300.0,0,0,1,0,0,0
Condominium,3.0,2,2,1100.0,Kuala Lumpur,1900.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Apartment,3.0,1,2,907.0,Kuala Lumpur,850.0,0,0,0,0,0,0
Apartment,3.0,1,2,800.0,Kuala Lumpur,1000.0,0,0,0,0,0,0
Apartment,3.0,1,2,800.0,Kuala Lumpur,1000.0,0,0,0,0,0,0
Service Residence,1.0,1,2,816.0,Kuala Lumpur,3300.0,0,0,0,0,0,0
Service Residence,2.0,1,2,650.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Apartment,3.0,1,2,1000.0,Kuala Lumpur,1500.0,0,0,0,0,1,0
Apartment,3.0,1,2,831.0,Kuala Lumpur,850.0,0,0,0,0,0,0
Condominium,5.0,1,2,1219.0,Kuala Lumpur,2500.0,0,0,0,0,0,0
Condominium,3.0,2,2,1453.0,Kuala Lumpur,4700.0,0,0,0,0,1,0
Apartment,4.0,1,2,1400.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Apartment,3.0,1,2,920.0,Kuala Lumpur,1300.0,0,0,0,0,1,0
Condominium,3.0,1,2,800.0,Kuala Lumpur,1100.0,0,1,0,0,0,0
Condominium,3.0,1,2,1024.0,Kuala Lumpur,1350.0,0,0,0,0,0,0
Condominium,4.0,2,2,1101.0,Kuala Lumpur,1800.0,0,0,0,0,0,0
Service Residence,3.0,2,2,864.0,Kuala Lumpur,2200.0,0,0,0,0,0,0
Condominium,3.0,2,2,1100.0,Kuala Lumpur,1500.0,0,0,0,1,0,0
Condominium,3.0,1,2,930.0,Kuala Lumpur,1350.0,0,0,0,0,1,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1600.0,0,0,0,0,1,0
Service Residence,3.0,1,2,1211.0,Kuala Lumpur,3400.0,0,1,0,0,0,0
Condominium,4.0,2,2,1300.0,Kuala Lumpur,2200.0,0,0,0,1,0,0
Apartment,3.0,1,2,918.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Condominium,2.0,1,1,593.0,Kuala Lumpur,604.0,0,0,0,0,0,0
Condominium,3.0,1,2,950.0,Kuala Lumpur,1500.0,0,0,0,0,0,0
Condominium,3.0,2,2,1020.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Service Residence,3.0,2,2,950.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Condominium,2.0,1,2,900.0,Kuala Lumpur,2200.0,0,0,0,0,0,0
Condominium,3.0,2,2,1100.0,Kuala Lumpur,2300.0,0,0,0,1,0,0
Condominium,3.0,2,2,1100.0,Kuala Lumpur,1400.0,0,0,0,1,0,0
Condominium,3.0,2,2,960.0,Kuala Lumpur,1500.0,0,0,0,0,0,0
Condominium,2.0,1,1,733.0,Kuala Lumpur,800.0,0,0,0,0,1,0
Condominium,3.0,1,2,755.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Apartment,3.0,1,2,930.0,Kuala Lumpur,1700.0,0,0,1,0,0,0
Condominium,2.0,1,2,930.0,Kuala Lumpur,1800.0,0,0,0,0,0,0
Condominium,4.0,2,3,1986.0,Kuala Lumpur,4200.0,0,0,0,0,0,0
Service Residence,1.0,1,1,700.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Condominium,4.0,1,2,1300.0,Kuala Lumpur,1600.0,0,0,0,0,1,0
Condominium,3.0,1,2,1125.0,Kuala Lumpur,1800.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Condominium,3.0,2,2,1100.0,Kuala Lumpur,1800.0,0,0,0,0,0,0
Condominium,3.0,2,2,850.0,Kuala Lumpur,1800.0,0,0,0,0,0,0
Condominium,3.0,1,2,805.0,Kuala Lumpur,1099.0,0,0,0,0,1,0
Service Residence,1.0,1,1,860.0,Kuala Lumpur,3800.0,0,0,0,0,0,0
Flat,3.0,1,2,800.0,Kuala Lumpur,850.0,0,0,0,0,0,0
Condominium,3.0,1,2,977.0,Kuala Lumpur,1500.0,0,0,0,0,0,0
Flat,3.0,1,2,830.0,Kuala Lumpur,950.0,0,0,1,0,0,0
Condominium,3.0,1,2,920.0,Kuala Lumpur,1400.0,0,0,1,0,0,0
Condominium,3.0,1,2,845.0,Kuala Lumpur,950.0,0,0,0,0,0,0
Apartment,3.0,1,1,877.0,Kuala Lumpur,1600.0,0,0,0,0,1,0
Condominium,4.0,2,2,1030.0,Kuala Lumpur,3000.0,0,0,0,0,0,0
Apartment,3.0,1,2,828.0,Kuala Lumpur,1200.0,0,0,0,0,0,0
Condominium,3.0,1,2,903.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Condominium,3.0,1,2,962.0,Kuala Lumpur,1100.0,0,0,1,0,0,0
Condominium,4.0,2,2,1262.0,Kuala Lumpur,2200.0,0,0,0,0,0,0
Condominium,4.0,2,2,1643.0,Kuala Lumpur,2200.0,0,0,0,0,0,0
Condominium,2.0,1,1,791.0,Kuala Lumpur,1300.0,0,0,1,0,0,0
Condominium,3.0,2,2,1106.0,Kuala Lumpur,1800.0,0,0,0,0,1,0
Condominium,4.0,2,3,1910.0,Kuala Lumpur,4000.0,0,0,0,0,0,0
Apartment,3.0,1,2,1200.0,Kuala Lumpur,1600.0,0,0,1,0,0,0
Condominium,2.0,1,2,802.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Apartment,2.0,1,1,657.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Condominium,3.0,1,2,883.0,Kuala Lumpur,1900.0,0,0,0,0,0,0
Service Residence,3.0,1,2,800.0,Kuala Lumpur,1350.0,0,0,0,0,0,0
Flat,2.0,1,1,600.0,Kuala Lumpur,800.0,0,1,0,0,0,0
Apartment,4.0,1,2,1166.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Condominium,3.0,1,2,1140.0,Kuala Lumpur,1600.0,0,0,1,0,0,0
Service Residence,3.0,2,2,865.0,Kuala Lumpur,2800.0,0,0,0,0,1,0
Condominium,3.0,1,2,962.0,Kuala Lumpur,1150.0,0,0,0,0,1,0
Service Residence,1.0,1,1,600.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Service Residence,1.0,1,1,780.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Apartment,3.0,1,2,650.0,Kuala Lumpur,1000.0,0,0,1,0,0,0
Condominium,3.0,1,2,950.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Apartment,4.0,1,2,1166.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Flat,3.0,1,2,950.0,Kuala Lumpur,850.0,0,0,0,0,0,0
Apartment,3.0,1,2,800.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Condominium,2.0,1,1,791.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Condominium,4.0,2,2,1030.0,Kuala Lumpur,3000.0,0,1,0,0,0,0
Apartment,3.0,1,1,850.0,Kuala Lumpur,850.0,0,0,0,0,0,0
Condominium,4.0,1,3,1260.0,Kuala Lumpur,2500.0,0,0,0,0,0,0
Condominium,2.0,1,1,775.0,Kuala Lumpur,1000.0,0,0,0,0,0,0
Condominium,3.0,1,2,900.0,Kuala Lumpur,1400.0,0,0,0,0,1,0
Condominium,4.0,2,2,1000.0,Kuala Lumpur,3000.0,0,0,0,0,0,0
Service Residence,2.0,1,2,800.0,Kuala Lumpur,2100.0,0,0,0,0,0,0
Condominium,2.0,2,1,730.0,Kuala Lumpur,1350.0,0,0,0,0,0,0
Condominium,3.0,1,2,1202.0,Kuala Lumpur,2200.0,0,0,0,0,0,0
Condominium,1.0,1,1,350.0,Kuala Lumpur,1200.0,0,0,0,0,0,0
Condominium,4.0,2,2,1000.0,Kuala Lumpur,3000.0,0,1,0,0,0,0
Service Residence,3.0,1,2,803.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Service Residence,1.0,1,2,762.0,Kuala Lumpur,2300.0,0,0,0,0,0,0
Condominium,3.0,1,2,1100.0,Kuala Lumpur,2400.0,0,0,0,0,0,0
Condominium,1.0,1,1,300.0,Kuala Lumpur,750.0,0,0,0,0,0,0
Condominium,3.0,1,2,800.0,Kuala Lumpur,1500.0,0,0,0,0,1,0
Condominium,3.0,2,2,865.0,Kuala Lumpur,1500.0,0,0,0,0,0,0
Condominium,3.0,1,2,800.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Condominium,2.0,1,1,680.0,Kuala Lumpur,1100.0,1,0,0,0,0,0
Condominium,4.0,2,3,1500.0,Kuala Lumpur,2500.0,0,0,0,0,0,0
Apartment,3.0,1,2,875.0,Kuala Lumpur,1200.0,0,0,0,0,0,0
Condominium,3.0,1,2,800.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Condominium,3.0,1,2,800.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Apartment,3.0,1,2,875.0,Kuala Lumpur,1200.0,0,0,0,0,0,0
Service Residence,2.0,2,2,1044.0,Kuala Lumpur,3300.0,0,0,0,0,0,1
Condominium,4.0,1,5,1800.0,Kuala Lumpur,1800.0,0,0,0,0,0,0
Service Residence,2.0,1,2,662.0,Kuala Lumpur,1500.0,0,0,0,0,0,1
Flat,3.0,1,1,650.0,Kuala Lumpur,800.0,0,0,0,0,0,0
Condominium,4.0,1,2,1272.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Apartment,3.0,1,2,800.0,Kuala Lumpur,1200.0,0,0,1,0,0,0
Apartment,3.0,1,2,828.0,Kuala Lumpur,1200.0,0,0,0,0,0,0
Condominium,4.0,3,5,3150.0,Kuala Lumpur,4000.0,0,0,0,0,0,1
Condominium,3.0,1,2,936.0,Kuala Lumpur,1000.0,0,1,0,0,0,0
Condominium,3.0,1,2,1015.0,Kuala Lumpur,3500.0,0,0,0,0,0,0
Condominium,3.0,1,2,900.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Apartment,3.0,1,2,876.0,Kuala Lumpur,1800.0,1,0,0,0,0,0
Apartment,3.0,1,2,770.0,Kuala Lumpur,1700.0,0,0,1,0,0,0
Service Residence,4.0,2,3,1184.0,Kuala Lumpur,4600.0,0,0,0,0,0,0
Service Residence,2.0,1,1,710.0,Kuala Lumpur,2300.0,1,0,0,0,0,0
Service Residence,2.0,2,2,825.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Condominium,3.0,1,2,1130.0,Kuala Lumpur,1499.0,0,0,0,0,0,0
Service Residence,3.0,1,2,818.0,Kuala Lumpur,1100.0,0,0,1,0,0,0
Condominium,1.0,1,1,603.0,Kuala Lumpur,2800.0,0,0,1,0,0,0
Condominium,3.0,1,2,1000.0,Kuala Lumpur,1900.0,0,0,0,0,0,0
Apartment,3.0,1,1,668.0,Kuala Lumpur,1000.0,0,0,0,0,0,0
Condominium,3.0,1,2,810.0,Kuala Lumpur,1050.0,0,0,0,0,0,0
Service Residence,2.0,1,1,717.0,Kuala Lumpur,2300.0,1,0,0,0,0,0
Service Residence,2.0,1,2,680.0,Kuala Lumpur,1200.0,0,0,0,0,0,0
Apartment,3.0,2,2,800.0,Kuala Lumpur,1200.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1350.0,0,0,0,0,0,0
Apartment,3.0,1,2,980.0,Kuala Lumpur,1500.0,1,0,0,0,0,0
Service Residence,3.0,1,2,890.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Condominium,3.0,1,2,955.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Apartment,3.0,1,2,797.0,Kuala Lumpur,1100.0,0,0,0,0,0,0
Service Residence,3.0,2,2,955.0,Kuala Lumpur,2200.0,0,0,0,0,0,0
Service Residence,4.0,2,3,1184.0,Kuala Lumpur,4800.0,0,0,0,0,0,0
Apartment,3.0,1,2,825.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Condominium,3.0,1,2,1066.0,Kuala Lumpur,2500.0,0,0,0,0,0,0
Service Residence,3.0,1,2,820.0,Kuala Lumpur,1000.0,0,0,0,0,0,0
Condominium,1.0,1,1,689.0,Kuala Lumpur,2100.0,0,0,0,0,0,1
Condominium,3.0,1,2,920.0,Kuala Lumpur,1250.0,0,0,0,0,0,0
Condominium,3.0,1,2,1465.0,Kuala Lumpur,1200.0,0,0,0,0,0,0
Service Residence,2.0,1,1,710.0,Kuala Lumpur,2300.0,0,0,0,0,1,0
Condominium,3.0,2,2,1040.0,Kuala Lumpur,1600.0,0,0,0,0,1,0
Condominium,3.0,1,2,820.0,Kuala Lumpur,1099.0,0,0,0,0,1,0
Condominium,3.0,2,2,926.0,Kuala Lumpur,2200.0,0,0,0,0,0,0
Condominium,2.0,1,1,800.0,Kuala Lumpur,1299.0,0,0,0,0,0,0
Service Residence,1.0,1,1,595.0,Kuala Lumpur,1600.0,0,0,0,0,1,0
Apartment,3.0,1,2,974.0,Kuala Lumpur,1000.0,0,0,0,0,0,0
Condominium,3.0,2,2,1000.0,Kuala Lumpur,1200.0,0,0,0,0,0,0
Condominium,3.0,1,2,900.0,Kuala Lumpur,1599.0,0,0,0,0,0,0
Condominium,3.0,1,2,893.0,Kuala Lumpur,1500.0,0,0,0,0,0,0
Condominium,3.0,1,2,850.0,Kuala Lumpur,1199.0,0,0,0,0,0,0
Apartment,3.0,1,2,800.0,Kuala Lumpur,1200.0,0,0,1,0,0,0
Condominium,3.0,1,3,1280.0,Kuala Lumpur,1700.0,0,0,1,0,0,0
Apartment,2.0,1,2,743.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Condominium,1.0,1,1,672.0,Kuala Lumpur,2300.0,0,0,0,0,1,0
Apartment,3.0,2,2,860.0,Kuala Lumpur,900.0,0,0,0,0,0,0
Apartment,3.0,2,2,860.0,Kuala Lumpur,900.0,0,0,0,0,0,0
Apartment,3.0,2,2,860.0,Kuala Lumpur,900.0,0,0,0,0,0,0
Apartment,3.0,2,2,860.0,Kuala Lumpur,900.0,0,0,0,0,0,0
Condominium,3.0,2,2,1210.0,Kuala Lumpur,1800.0,0,0,0,0,0,0
Apartment,4.0,2,2,1450.0,Kuala Lumpur,1500.0,0,0,0,0,0,0
Service Residence,2.0,1,1,710.0,Kuala Lumpur,2300.0,0,0,0,0,0,0
Condominium,3.0,1,2,1097.0,Kuala Lumpur,1800.0,0,0,0,0,1,0
Apartment,3.0,2,2,770.0,Kuala Lumpur,1400.0,0,0,1,0,0,0
Condominium,3.0,2,2,1065.0,Kuala Lumpur,2400.0,0,0,0,0,0,0
Condominium,1.0,1,1,175.0,Kuala Lumpur,2800.0,0,0,0,0,0,0
Condominium,4.0,2,3,1200.0,Kuala Lumpur,4000.0,1,0,0,0,0,0
Condominium,3.0,1,2,800.0,Kuala Lumpur,1150.0,0,0,0,0,0,0
Service Residence,1.0,1,1,494.0,Kuala Lumpur,1700.0,0,0,0,0,0,0
Service Residence,2.0,1,2,650.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Service Residence,3.0,1,2,819.0,Kuala Lumpur,1600.0,0,0,0,0,0,1
Condominium,2.0,1,2,927.0,Kuala Lumpur,2000.0,0,0,0,0,1,0
Condominium,3.0,1,2,850.0,Kuala Lumpur,1200.0,0,0,0,0,0,1
Apartment,3.0,2,2,1001.0,Kuala Lumpur,1500.0,0,0,0,0,0,0
Apartment,3.0,1,2,850.0,Kuala Lumpur,1400.0,0,0,0,0,1,0
Condominium,3.0,1,2,1300.0,Kuala Lumpur,2500.0,0,0,0,0,0,1
Condominium,4.0,1,2,1332.0,Kuala Lumpur,2800.0,0,0,0,0,0,0
Service Residence,2.0,1,2,650.0,Kuala Lumpur,1250.0,1,0,0,0,0,0
Service Residence,3.0,1,2,819.0,Kuala Lumpur,1600.0,1,0,0,0,0,0
Condominium,3.0,2,2,1316.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Condominium,4.0,2,2,1000.0,Kuala Lumpur,3000.0,0,0,0,0,1,0
Condominium,3.0,2,2,1018.0,Kuala Lumpur,1400.0,0,0,0,0,0,0
Apartment,3.0,2,2,900.0,Kuala Lumpur,1600.0,0,0,0,0,0,0
Service Residence,3.0,2,2,980.0,Kuala Lumpur,2700.0,1,0,0,0,0,0
Condominium,4.0,2,2,1030.0,Kuala Lumpur,3000.0,0,0,0,0,1,0
Service Residence,1.0,1,1,450.0,Kuala Lumpur,2100.0,0,0,0,0,0,0
Condominium,3.0,2,2,940.0,Kuala Lumpur,4000.0,0,0,0,0,0,0
Apartment,3.0,3,2,950.0,Kuala Lumpur,1200.0,0,0,0,0,0,0
Service Residence,1.0,1,1,450.0,Kuala Lumpur,1450.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1000.0,Kuala Lumpur,2050.0,0,0,0,0,0,0
Condominium,4.0,1,3,1304.0,Kuala Lumpur,2400.0,0,0,0,0,0,0
Service Residence,1.0,1,1,678.0,Kuala Lumpur,3500.0,0,0,0,0,0,0
Apartment,3.0,2,3,1048.0,Kuala Lumpur,1800.0,0,0,0,0,0,0
Service Residence,2.0,1,1,595.0,Kuala Lumpur,1200.0,0,0,0,0,0,0
Service Residence,3.0,2,2,950.0,Kuala Lumpur,1550.0,0,0,0,0,0,0
Condominium,3.0,1,2,1240.0,Kuala Lumpur,1850.0,0,0,0,0,0,0
Condominium,4.0,1,3,1590.0,Kuala Lumpur,4000.0,0,0,0,0,0,0
Service Residence,2.0,1,2,730.0,Kuala Lumpur,2100.0,0,0,0,0,0,0
Service Residence,2.0,1,2,859.0,Kuala Lumpur,5200.0,0,0,0,0,0,0
Condominium,3.0,2,2,1230.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Service Residence,1.0,1,1,454.0,Kuala Lumpur,3400.0,0,0,0,0,0,0
Apartment,3.0,1,2,950.0,Kuala Lumpur,3000.0,0,0,0,0,0,0
Service Residence,3.0,1,2,850.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Service Residence,3.0,2,2,1000.0,Kuala Lumpur,1000.0,0,1,0,0,0,0
Condominium,3.0,1,2,1215.0,Kuala Lumpur,1800.0,0,0,0,0,0,0
Condominium,3.0,2,2,1015.0,Kuala Lumpur,3500.0,0,0,0,0,0,0
Apartment,3.0,1,2,904.0,Kuala Lumpur,850.0,0,0,0,0,0,0
Condominium,4.0,2,3,1712.0,Kuala Lumpur,4200.0,0,0,0,0,0,0
Condominium,3.0,2,3,1023.0,Kuala Lumpur,1700.0,0,0,0,0,0,0
Condominium,2.0,1,2,650.0,Kuala Lumpur,1300.0,0,0,0,0,0,0
Service Residence,3.0,1,2,954.0,Kuala Lumpur,1700.0,0,0,0,0,0,1
